264203,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
264199,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
263811,2022-08-14 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
263761,2022-08-14 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
263712,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
263694,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
263679,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
263675,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
262944,2022-08-14 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
262608,2022-08-13 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
262368,2022-08-13 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
262145,2022-08-13 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
261933,2022-08-13 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
261494,2022-08-13 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
261272,2022-08-13 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
261096,2022-08-13 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
260786,2022-08-13 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
260529,2022-08-13 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
260449,2022-08-13 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
260056,2022-08-13 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
259612,2022-08-13 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
259505,2022-08-13 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
258358,2022-08-09 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
258269,2022-08-09 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
257583,2022-08-08 0:00:00,Approved by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
257072,2022-08-07 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
257069,2022-08-07 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
256606,2022-08-07 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
256517,2022-08-07 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
256512,2022-08-07 0:00:00,Rejected by Developer,Passcode Highway Next - Vikhroli East,Azzulo Group/ Aditya raj Group ,2000,1000,2
