id,uuid,name,developer_name,city,published,sv_rewards_enabled,created_at,Youtube Link,
,bf226ec4-c37f-11ec-bfc3-7747aaff2e1e,Sipani Viveza - Electronic City,Sipani Properties Pvt.Ltd,Bengaluru,TRUE,Inactive,24 Apr 2022,,
,6489bcc6-c37d-11ec-a740-37f369ba1fb1,Triaa Vasantam City Centre - Dhanori,Triaa Realtors Llp,Pune,TRUE,Active,24 Apr 2022,,
,9e19cd9c-c458-11ec-8e7e-7bfbf083700e,Samarth County - Ravet,D.A.Borade And Sons,Pune,TRUE,Active,25 Apr 2022,https://youtu.be/QZaaMuHe6V0,
,ac085e3c-c88b-11ec-90bd-a728b74c95ce,Palkhi Sara - Kandivali East,Palkhi Realty LLP,Mumbai,TRUE,Inactive,30 Apr 2022,https://youtu.be/iEIcPDJdyV4,
,fcd42d0e-c585-11ec-ad31-6b92593c8189,Prathmesh Darshan - Ghatkopar East,Jaydeep Mahalaxmi Construction,Mumbai,TRUE,Inactive,26 Apr 2022,,
,1526bd66-c57e-11ec-babd-0795c0519e04,Folium By Sumadhura - East Bengaluru,Sumadhura Infracon Private Limited,Bengaluru,TRUE,Active,26 Apr 2022,,
,64ce11a8-c578-11ec-8d2c-c705964935b9,Ratan Address - Prabhadevi,Shri Nakoda Enterprises,Mumbai,TRUE,Active,26 Apr 2022,,
,11d98784-c569-11ec-ae97-fffc6937846f,Goyal Amrut - Borivali West,Goyal wedevelopment Pvt. Ltd.				,Mumbai,TRUE,Active,26 Apr 2022,,
,6b06f16e-c566-11ec-912c-83e5f2794d07,Dinaco Darshan - Dahisar West,Goyal wedevelopment Pvt. Ltd.				,Mumbai,TRUE,Inactive,26 Apr 2022,,
,f3777bb6-c545-11ec-84cd-d7324633d0a8,KPS Park - Panvel,Shreeji Builders,Mumbai,TRUE,Active,26 Apr 2022,https://youtu.be/9K-KtqAroes,
,89d1301a-c533-11ec-ac02-ef84dae3aee0,Leela Grandeur - Manjri,Ashtekar Constructions,Pune,TRUE,Active,26 Apr 2022,,
,fc7c0a1c-c52f-11ec-85ef-bf868d8bf9a4,Radheshyam Royale - Shilphata,RSG Developer,Mumbai,TRUE,Active,26 Apr 2022,,
,e6a70fc4-c52b-11ec-95a0-a754ebcb790e,Sai Elegance - Ravet,Venkatesh Bhoomi Constructions llp,Pune,TRUE,Inactive,26 Apr 2022,,
,760df0f0-c528-11ec-9421-2b70df09a95c,Srinivasa - Pirangut,Radhika Constructions,Pune,TRUE,Active,26 Apr 2022,,
,395ec74a-c61a-11ec-8737-63f0f6d6a144,Bhavisha Bentley Greens - Sarjapura Road,Bhavisha Properties,Bengaluru,TRUE,Active,27 Apr 2022,,
,843aaf86-c615-11ec-b527-cf3da0754891,Sunshine Infinity - Wadala West,Sq Infrastructure Private Limited,Mumbai,TRUE,Active,27 Apr 2022,,
,7ce5faea-c603-11ec-acff-cb4e4c73a5b7,The Miracle - Pimple Saudagar,Futuristic Abodes			,Pune,TRUE,Active,27 Apr 2022,,
,3409b7ae-c602-11ec-b1f4-d71386e844c8,The Spectrum - Tathawade,Futuristic Homes,Pune,TRUE,Inactive,27 Apr 2022,,
,9d39a30e-c5f0-11ec-b4ef-2b0474247e0e,The Centrum - Tathawade,Mansion Creators,Pune,TRUE,Active,27 Apr 2022,,
,85f6e7f4-c6e2-11ec-9e14-f7fe591cd68d,Samaira Residency - Vasai East,A.V Crystal Space,Mumbai,TRUE,Inactive,28 Apr 2022,,
,8a46a9de-c6bf-11ec-9df6-ff33cb429145,Prestige Primerose Hills - Off Kanakapura Road,Prestige Group,Bengaluru,TRUE,Active,28 Apr 2022,,
,0a575256-c6be-11ec-8790-e393239e54fa,Prestige Meridian Park - Sarjapur Road,Prestige Group,Bengaluru,TRUE,Inactive,28 Apr 2022,,
,cc335638-c6bc-11ec-b35e-630e8c830f1e,Prestige Kenilworth - Cunningham Crescent Road	,Prestige Group,Bengaluru,TRUE,Active,28 Apr 2022,,
,a46a5cd8-c7a1-11ec-807c-7f390001be49,Natureville Beyond - Malur Whitefield Road,Aakruthi Properties,Bengaluru,TRUE,Active,29 Apr 2022,,
,bbd8e736-c792-11ec-ae47-1382b2c786b1,Heriitage Signature - Shanti Nagar,Heritage Builders & Developers,Bengaluru,TRUE,Active,29 Apr 2022,,
,f3771824-c78e-11ec-ae3c-53787f66c039,Prestige Fairfield - Sanjay Nagar,Prestige Group,Bengaluru,TRUE,Active,29 Apr 2022,,
,07983f76-c786-11ec-a559-bfab693fa815,Prestige Leela Residences - Old Airport Road,Prestige Group,Bengaluru,TRUE,Active,29 Apr 2022,,
,f5d5850e-c781-11ec-837e-cf60ae5cf2ef,Prestige Royale Gardens - Yelahanka,Prestige Group,Bengaluru,TRUE,Active,29 Apr 2022,,
,755698cc-c77d-11ec-ae32-d7d5296de361,Prestige Marigold - Off Doddaballapur			,Prestige Group,Bengaluru,TRUE,Active,29 Apr 2022,,
,b20837f0-c77b-11ec-88a8-179a31732385,Prestige Spencer Heights - Frazer Town				,Prestige Group,Bengaluru,TRUE,Inactive,29 Apr 2022,,
,501e8d02-c779-11ec-9b4c-2b634a43e505,Prestige Eden Park - Sarjapur Road,Prestige Group,Bengaluru,TRUE,Inactive,29 Apr 2022,,
,fc6b5d6c-c777-11ec-89fa-33a6bf1b6443,Prestige Finsbury Park - Regent - Bagalur,Prestige Group,Bengaluru,TRUE,Active,29 Apr 2022,,
,e6df1884-c773-11ec-a549-ff63fe6cb1a7,Prestige Woodland Park - Cooke Town				,Prestige Group,Bengaluru,TRUE,Active,29 Apr 2022,,
,03da5144-c772-11ec-915b-c778cdf9c2be,Prestige White Meadows - Whitefield				,Prestige Group,Bengaluru,TRUE,Active,29 Apr 2022,,
,bf1d7a52-c8a9-11ec-b73c-7b3b4c099677,The Formist TreeHouse - Manyata Tech Park,The Formist Group,Bengaluru,TRUE,Active,30 Apr 2022,https://youtu.be/cE05o8NUBkA,
,98154306-c8a7-11ec-90d6-9b100f84220a,Ashish Green B- Block - Varthur,AASHISH DEVELOPER AND BUILDERS,Bengaluru,TRUE,Active,30 Apr 2022,,
,7e854492-c8a5-11ec-af3f-fba6dfcb74a4,Sriven Daksha Elite - Bommasandra,MDS Properties,Bengaluru,TRUE,Active,30 Apr 2022,,
,3684c156-c8a3-11ec-b528-870c39feeab8,GMC One - Off Mysore Road,Grihamithra constructions,Bengaluru,TRUE,Active,30 Apr 2022,https://youtu.be/uyxLGcqlRjA,
,84b5886c-c8a1-11ec-a46d-2764d028fa9c,Grevillea - H Cross,Housso,Bengaluru,TRUE,Active,30 Apr 2022,,
,ad1e2708-c89e-11ec-88f2-cb838247b56f,The Golden Wattle - Whitefield ,Housso,Bengaluru,TRUE,Active,30 Apr 2022,,
,e6daecda-c89c-11ec-aa53-eb54b0dfb54d,Maitree Sprint - Panathur Road,Maitree Developers,Bengaluru,TRUE,Active,30 Apr 2022,,
,b94f2d16-c54b-11ec-82f8-53de663a314f,Swaroop Aditya Avenue - Andheri East,Ashoka Developers,Mumbai,TRUE,Active,26 Apr 2022,https://www.youtube.com/watch?v=BbBD_xWq5vk,
,06cb9c80-c549-11ec-8527-474d81361381,Gurukrupa Ekatvam - Vikhroli,Gurukrupa Realcon Infrabuild LLP,Mumbai,TRUE,Inactive,26 Apr 2022,https://youtu.be/unCZSMlUO_E,
,b93096bc-c898-11ec-8a86-87929421a799,Bren Northern Lights - Jakkur,Zippserv.Com,Bengaluru,TRUE,Active,30 Apr 2022,https://youtu.be/Mrxu51SBbUc,
,7ddd166e-c896-11ec-a13f-33852e7d649e,107 Southeast - Near E City,Shriram Properties Limited,Bengaluru,TRUE,Active,30 Apr 2022,,
,94d7b682-c894-11ec-9094-ffd76ab49e04,The Infiniti - Uttarahalli,Ambiant Housing & Constructions Private Limited,Bengaluru,TRUE,Active,30 Apr 2022,https://youtu.be/XE-NTv53ESc,
,228720a2-c882-11ec-b1b9-231bed36a648,Hebron Avenue - Ramamurthy Nagar,Hebron Properties,Bengaluru,TRUE,Active,30 Apr 2022,,
,2aa23a96-c879-11ec-a8a0-2f6775f19c69,Swarna Griha - Kolar,Hebron Properties,Bengaluru,TRUE,Active,30 Apr 2022,,
,2f35aab6-c874-11ec-af1e-c7e6514393f7,LA Grandeur - Dombivali East,LA Homes,Mumbai,TRUE,Inactive,30 Apr 2022,,
,f7246d54-c870-11ec-90aa-073e931438e2,Dattani Vertex and Dattani Linear - Vasai West,Dattani Estate Developers,Mumbai,TRUE,Active,30 Apr 2022,https://youtu.be/q0h-dk6kO3g,
,6c3f66e6-c846-11ec-8e30-4b0c40752804,Fortuna Blue - Lower Parel West,Alliance Infracorp Developers,Mumbai,TRUE,Active,30 Apr 2022,,
,35faa814-c843-11ec-9a15-0356b49b3611,Krishna Residency - Khopoli,S.P Construction,Mumbai,TRUE,Active,30 Apr 2022,https://youtu.be/UPWb0sN900Q,
,a0f597c2-c83a-11ec-95bd-5b16a719dc0d,Balaji Vivanta - Kalyan Murbad Road,Mayur Enterprises Builders & Developers,Mumbai,TRUE,Active,30 Apr 2022,,
,f63e1b16-c833-11ec-8afa-ebf44b990fbb,Mahaavir Pride - Dombivali East,Mahaavir Buildcon LLP,Mumbai,TRUE,Active,30 Apr 2022,,
,9e5ae0a4-c7f3-11ec-9460-bbeed0bf7edf,Eastwoods - Viman Nagar,Anand Construction,Pune,TRUE,Active,30 Apr 2022,,
,8b037c48-c7f1-11ec-b0fb-a31355a1f31e,VTP Pegasus - Manjri,VTP Realty,Pune,TRUE,Inactive,30 Apr 2022,,
,97456e1e-c7ef-11ec-909f-8b3b6098e497,Sun Harmony - Moshi,Mittal Group,Pune,TRUE,Active,30 Apr 2022,,
,804435ee-c7ed-11ec-859e-9fb07aa3442e,Zee Sahyadri - Andheri West,Zee Infra Group,Mumbai,TRUE,Active,30 Apr 2022,,
,9c34b0bc-ca1d-11ec-bc4f-07ed990fbf29,Urban Icon - Kurla West,Associated Builders,Mumbai,TRUE,Active,2 May 2022,https://youtu.be/9VXEwHiiYUM,
,239566c6-ca0c-11ec-8a77-cfed1ebeaf7f,Raheja Residency - Malad East,Ferani Developers,Mumbai,TRUE,Active,2 May 2022,,
,8a55e8c0-cabd-11ec-810d-9b7b77718a35,Wonder Park - Vasai East,Wonder Developer,Mumbai,TRUE,Active,3 May 2022,https://youtu.be/ipGxQQuzFDY,
,88f43070-cb78-11ec-9f46-3b0080665b78,Swapnalok - Hadapsar,Manav Group,Pune,TRUE,Active,4 May 2022,,
,a9f113ee-cb76-11ec-a64c-ff41dab580c0,Turning Point - Andheri East,Laxmi Apartment Ltd,Mumbai,TRUE,Active,4 May 2022,,
,78f20588-cc9c-11ec-aee0-6f14b3b6034f,Royal Altezza - Ghatkopar East,Shri Ganesh Developers,Mumbai,TRUE,Active,5 May 2022,https://youtu.be/S9XAUl1HXVA,
,625e2462-cc99-11ec-b5b5-1b5847a15500,Esperanza - Lalbaug,Teju kaya group of companies,Mumbai,TRUE,Active,5 May 2022,,
,82ac75f0-cc96-11ec-b43b-e758eb44e71d,Manisha Corporate Park - Mulund West,Manisha Developer,Mumbai,TRUE,Active,5 May 2022,,
,16b12942-cd0c-11ec-95fd-2b89e0eb2a6e,Shephered Royal - Goregaon West,Goodbuild India Pvt Ltd,Mumbai,TRUE,Active,6 May 2022,,
,8e63c5d4-cd08-11ec-8e31-7b0802291df7,Quality Landmark - Dombivali East,Quality Group,Mumbai,,Inactive,6 May 2022,,
,8ce26666-cd08-11ec-bc72-ef0b7d288d8e,Quality Landmark - Dombivali East,Quality Group,Mumbai,,Inactive,6 May 2022,,
,86c5d092-cd08-11ec-b2b0-b30e33559c26,Quality Landmark - Dombivali East,Quality Group,Mumbai,TRUE,Inactive,6 May 2022,,
,5c428dd2-ccff-11ec-b19c-676efe181483,Codename West Wind - Goregaon West,Parshva Associates,Mumbai,TRUE,Active,6 May 2022,,
,1096a74e-ccfd-11ec-9fb4-539e94a0a313,Sai Laxmi Residency - Vikhroli East,Om Sai SSS Developers Thane ,Mumbai,TRUE,Inactive,6 May 2022,,
,9fe359f2-ccf2-11ec-b445-1b291b93942b,Nexus Park - Diva East - Shilphata,Nexus Builders & Developers,Mumbai,TRUE,Inactive,6 May 2022,,
,6d0c40d0-ccec-11ec-9ca2-57913addc953,Sai Samarpan -Budigere Cross,Trustworthy Properties,Bengaluru,TRUE,Active,6 May 2022,,
,e3bab75a-cce9-11ec-a60a-5bf6bf681512,Pariwar Pragathi - Bannerghatta,Pariwar Housing Corporation,Bengaluru,TRUE,Active,6 May 2022,,
,8ec67eee-ce30-11ec-b5e3-3b8589e49a79,Avron V - Chembur East,Sanjay Devnani,Mumbai,TRUE,Active,7 May 2022,,
,c211cc18-cdfe-11ec-b3e2-1fa84a438a1d,Sai Luxuria - Wakad,SSD GROUP,Pune,TRUE,Active,7 May 2022,,
,e7727bd6-cdfb-11ec-b64e-0786c6fd2eb8,MSR Seasons - Chinchwad ,Bhandari & Thakkar,Pune,TRUE,Active,7 May 2022,,
,c380aafe-cdd8-11ec-9031-eb9114e9a5c2,Seasons Harmony - Kalyan West,Seasons Group,Mumbai,TRUE,Inactive,7 May 2022,,
,862f1a32-cdce-11ec-abc1-ab8e060893b9,Prasanna Aura - Chembur East,5th Avenue Habitat LLP,Mumbai,TRUE,Active,7 May 2022,,
,fccac340-ce8b-11ec-ac8d-b7f85b453a98,Grand Vista - Dombivali East,Sultan Shirajuudin,Mumbai,TRUE,Active,8 May 2022,,
,7a2c1cf6-ce89-11ec-8080-fb3b4923cc75,Paradise - Boisar East,Imperial Lifestyle Pvt Ltd,Mumbai,TRUE,Active,8 May 2022,,
,15215c68-cfb0-11ec-a8ea-eb6b990cc4c8,Sai Shraddha - Chembur East ,Sanjay Devnani,Mumbai,TRUE,Inactive,9 May 2022,,
,99543f0c-cfae-11ec-8356-0708087505ef,Pardis Prosperity - Govandi East,Sanjay Devnani,Mumbai,TRUE,Inactive,9 May 2022,,
,a7912ba2-cfa9-11ec-a926-7f7f80a7da3f,Little Malabar Hill - Chembur West,Sanjay Devnani,Mumbai,TRUE,Inactive,9 May 2022,,
,9210c0c0-cfa5-11ec-997f-e3fa337eae85,NMS 17 West - Navi Mumbai,NMS Group,Mumbai,TRUE,Active,9 May 2022,,
,dbfd28d0-d069-11ec-9159-7b7e079975ba,Prestige North Point - Kamanahalli,Prestige Group,Bengaluru,TRUE,Active,10 May 2022,,
,6308fa68-d068-11ec-aabc-bffa04b43167,Prestige Willow Tree - Vidyaranyapura,Prestige Group,Bengaluru,TRUE,Active,10 May 2022,,
,a7686548-d065-11ec-b248-0ffff5ad73cf,Shrushti - Kothrud,Parth Group Builders				,Pune,TRUE,Active,10 May 2022,,
,9239feea-d063-11ec-aab3-2b622f1d8da4,Star Right - Vikhroli East,Abhyudaya Homes Pvt. Ltd.,Mumbai,TRUE,Inactive,10 May 2022,,
,68e558be-d05e-11ec-afa3-87c6359c2611,Shriram WYTfield-2 - Whitefield Extn.,Shriram Properties Limited,Bengaluru,TRUE,Active,10 May 2022,,
,c627e868-d05c-11ec-829e-07ca9914c573,Shriram Southern Crest - J P Nagar,Shriram Properties Limited,Bengaluru,TRUE,Active,10 May 2022,,
,9d1beb52-d059-11ec-863a-3f54820d48ec,Shriram Rainforest - Bendiganahalli,Shriram Properties Limited,Bengaluru,TRUE,Active,10 May 2022,,
,d31de376-d03c-11ec-9493-1f2983157c22,Shriram Chirping Grove - Sarjapur,Shriram Properties Limited,Bengaluru,TRUE,Active,10 May 2022,,
,38074754-d02a-11ec-acb3-67702cac3ad2,Awesome 4 - J P Nagar,Awesome 4,Bengaluru,TRUE,Active,10 May 2022,https://youtu.be/aeLwRgrn0j0,
,4f605bbc-d150-11ec-bc42-4332ba7e7a0f,Rivalipark : The Arcade - Borivali East,CCI Projects Private Limited,Mumbai,TRUE,Active,11 May 2022,,
,5c15917c-bbe5-11ec-9425-734a90da1f21,Konnected - Nahur East,Kings Empire Heights Pvt. Ltd,Mumbai,TRUE,Active,14 Apr 2022,https://www.youtube.com/watch?v=bqkTZciWjIA,
,b07bfbfc-d12f-11ec-92ea-eba93b3d3dbc,Swaminarayan City - Dombivali West,Swaminarayan Life Space Llp,Mumbai,TRUE,Inactive,11 May 2022,,
,8ea96a8c-d12f-11ec-b625-f3fd78d72a13,Swaminarayan City - Dombivali West,Swaminarayan Life Space Llp,Mumbai,,Inactive,11 May 2022,,
,e6da8608-d12c-11ec-af9a-cf5c6306a44b,Vrindhavan - Denkenikottai,Aranyakaa Farms,Bengaluru,TRUE,Inactive,11 May 2022,,
,0c98dbdc-d129-11ec-af90-af9f0c0f46e0,M3M Heights - Sector 65,M3M,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",,Inactive,11 May 2022,,
,5f76fbee-d120-11ec-bb1c-179ec1e2a6e5,Unimont Imperia - Khopoli,Unimont Realty,Mumbai,TRUE,Inactive,11 May 2022,,
,952ea7b8-d117-11ec-81b4-3bedbfa044c1,Antara - Yewalewadi,Sanraj Reality,Pune,TRUE,Active,11 May 2022,,
,7dfc03a0-d0ff-11ec-808d-7f2e984a1f75,DS MAX Spoorthi - Sarjapura,DS Max Properties,Bengaluru,TRUE,Active,11 May 2022,,
,0d059226-d21a-11ec-b37e-13942e929255,Dream heights - Naigaon,Uva reality,Mumbai,TRUE,Active,12 May 2022,,
,cafcc864-d1be-11ec-8338-bfad33ca8d93,Luminare - Sector 59,Mahindra Lifespaces,"Faridabad,Delhi,Gurugram,Noida,Sonipat,Ghaziabad",,Inactive,12 May 2022,,
,33c6b8bc-d1bc-11ec-8aee-13c5f7c8addf,Mount Casa - Thane West,Nandivardhan Construction Private Limited,Mumbai,TRUE,Inactive,12 May 2022,,
,a35658f6-d1ba-11ec-add1-1b08afdc392c,Star City - Dhayari,Skyi,Pune,TRUE,Active,12 May 2022,,
,262ede68-d1b8-11ec-919e-6760d541a4c9,Manas Lake - The Grand Towers,Skyi,Pune,TRUE,Active,12 May 2022,,
,28e32814-b96f-11ec-b6d4-9bda5c807b9a,Mariyam Heritage - Vasai East,Heritage Builders & Developers,Mumbai,TRUE,Active,11 Apr 2022,https://www.youtube.com/watch?v=T71ODsz-1ms,
,a6dc6dfc-d3a0-11ec-994b-03f685723d4e,Millennium Flora - New Panvel,Millennium Infra,Mumbai,TRUE,Active,14 May 2022,,
,1b1b1506-d383-11ec-b8e7-fb7b03c1f6af,Deep Sky - Vasai East,Sai Shram Associates,Mumbai,TRUE,Active,14 May 2022,,
,64a875f4-d380-11ec-8572-3b999988b9b2,Fortune Star - Byculla West,Fortune Group,Mumbai,TRUE,Active,14 May 2022,,
,d274bdf2-d37d-11ec-b135-7b80560b7c92,Jewel Heights - Badlapur West,Jewel Builders,Mumbai,TRUE,Active,14 May 2022,,
,6cc89488-d35f-11ec-a498-4b7f37781bcb,Pavilion - Kiwale,Ceratec Group,Pune,TRUE,Active,14 May 2022,,
,00b0effc-d34b-11ec-b7a8-13aca2fb87e6,West Wood - Kandivali West,Dimple Realtors,Mumbai,TRUE,Inactive,14 May 2022,,
,99b4764a-d348-11ec-8b21-1b4ad47d95f5,Silicon Valley - Powai,Kanakia,Mumbai,TRUE,Active,14 May 2022,https://youtu.be/sNpD67jR_60,
,680b8d7c-d343-11ec-9f76-07bdecea3ac5,Omega and Royale - Thane,Puraniks,Mumbai,TRUE,Inactive,14 May 2022,,
,9bd01a3e-d33d-11ec-a6b4-03ef6ce34967,Address 51 - Bandra East,Vaibhavlaxmi Developers,Mumbai,TRUE,Inactive,14 May 2022,https://youtu.be/dAC7ih3Y0As,
,97780592-d4e0-11ec-8a9e-dfee04167b3c,La-Sierra - Lonavala,Kiran Realty,Mumbai,TRUE,Active,16 May 2022,,
,25f9dc1c-d4de-11ec-85cf-072aaef8b798,Lake Waters - Varthur,Markon Developers ,Bengaluru,TRUE,Active,16 May 2022,,
,2850e3ea-d4dc-11ec-9ee4-a7504d653318,DSR Paradise - New Panvel,Pioneer group,Mumbai,TRUE,Active,16 May 2022,,
,17c36824-d4da-11ec-a3ba-8f0371a9f039,Roshan Milestone - Tathawade,Roshan Realty,Pune,TRUE,Inactive,16 May 2022,,
,022bd982-d738-11ec-90c0-33cd8ee59a26,L. K. Damayanti - Taloja,L.K.Infrastructure PVT.LTD,Mumbai,TRUE,Active,19 May 2022,,
,c63f6c52-d734-11ec-9f47-d3240af7c9a8,Aqura Pride - Vadgaon Budruk,Aqura Builder,Pune,TRUE,Active,19 May 2022,,
,3bbbbfd0-d730-11ec-967a-43e4397264da,Absolute Collection - Andheri East,Sheth Creators,Mumbai,TRUE,Inactive,19 May 2022,,
,76a0b28e-d72d-11ec-b0e6-9798fa40fb90,Wadhwa Wise City - Panvel,The Wadhwa Group,Mumbai,TRUE,Inactive,19 May 2022,https://youtu.be/_49RFLWwHZk,
,a8ab568a-d863-11ec-875e-774b14587617,Aashrayaa Ecocity - Hoskote,Aashray Group,Bengaluru,TRUE,Active,20 May 2022,,
,dc68a3c4-d85e-11ec-aa8b-fb45184c3aec,KLSR Elite Thunga - Yelanhanka,Thanvi buildtech & Ventures,Bengaluru,TRUE,Active,20 May 2022,,
,dc6690a2-d85e-11ec-a48b-431a192d3494,Hill View - Irigenahalli ,Thanvi buildtech & Ventures,Bengaluru,TRUE,Active,20 May 2022,,
,c3963c94-d903-11ec-8505-23dbe7fe9f77,Jijai Angan - Taloja,Shubham Infra,Mumbai,TRUE,Active,21 May 2022,https://youtu.be/FBkTQenQd5k,
,253f9240-d8e3-11ec-9a22-ff2e7ea3f01c,Tulip Heights - Kalyan East,Optimum Living Spaces LLP,Mumbai,TRUE,Active,21 May 2022,,
,66fa3f68-d8da-11ec-aff6-c73ec85cbe79,Park Avenuue - Sarjapur Road,Pionier Developers,Bengaluru,TRUE,Inactive,21 May 2022,,
,473da644-d8d8-11ec-8b54-2332beebffdf,Rock View - Hebbal				,ATZ Properties,Bengaluru,TRUE,Active,21 May 2022,,
,54bb1f7e-d8d6-11ec-be12-d701829fb416,DS MAX Sukruth - Attibele Hobli,DS Max Properties,Bengaluru,TRUE,Active,21 May 2022,,
,ece718c4-d8d2-11ec-a9f7-8b2d2925cf75,Nandadeep Residency - Neral,Nandadeep Homes Pvt. Ltd,Mumbai,TRUE,Inactive,21 May 2022,,
,43c434da-d8c7-11ec-ac92-ef6035816cb3,Liberty Square - Electronic City,Shriram Properties Limited,Bengaluru,TRUE,Active,21 May 2022,,
,bb050dfa-d8c5-11ec-92b7-6731f8374f21,Ashish Narayana Row House - Whitefield,AASHISH DEVELOPER AND BUILDERS,Bengaluru,TRUE,Active,21 May 2022,,
,36a7ca26-d8c4-11ec-8221-97476d0b5a50,Dhiraan Urban Forest - Chandapura,Dhiraan Infra,Bengaluru,TRUE,Active,21 May 2022,,
,026f691a-d9a2-11ec-b1fb-33bd552726a3,Majestic Meadows - Virar,Sai Raj Nirman Realtor,Mumbai,TRUE,Active,22 May 2022,,
,7173b784-b1c1-11ec-8a3e-4fc712dcc658,JR Garden Retreat - Marsur,JR Housing Developers Pvt Ltd,Bengaluru,TRUE,Active,1 Apr 2022,https://www.youtube.com/watch?v=7fAaUdE9YSM,
,16e1703a-d99f-11ec-ad73-9f9886fa9b67,Solaris - Bannerghatta Rd,Disha Loharuka Infratech Pvt Ltd,Bengaluru,TRUE,Active,22 May 2022,,
,2be639f0-d99c-11ec-92e3-dfb5e039cfb7,SNN Clermont - Hebbal,SNN Estates,Bengaluru,TRUE,Active,22 May 2022,,
,ac41af62-d992-11ec-a5c8-2b588a55f27b,Adityaraj Enclave - Ghatkopar East,Adityaraj Realty,Mumbai,TRUE,Active,22 May 2022,,
,fc27d736-b197-11ec-8f1e-e3e6b6d593ee,Joyville - Hadapsar Annexe ,Shapoorji Pallonji,Pune,TRUE,Inactive,1 Apr 2022,https://www.youtube.com/watch?v=fa_R_sfCLvc,
,6b48b89c-db55-11ec-b43c-1346752ac0d2,Bay View - Versova,B Kandhari,Mumbai,TRUE,Active,24 May 2022,,
,01986a9e-b181-11ec-a3b3-a39545ee2b49,Olympiodorus - Lonavla,Neel Builders & Developers,Mumbai,TRUE,Active,1 Apr 2022,https://www.youtube.com/watch?v=HXJ4UttjmeA,
,6b6164ea-db51-11ec-a5f8-13d702259ba1,Joy Legend - Bandra West,B Kandhari,Mumbai,TRUE,Active,24 May 2022,https://youtu.be/FEgh1twyGeY,
,a3e802a2-db37-11ec-93f5-9bcfef59d17d,Tharwani Solitaire - Kalyan,Tharwani Realty,Mumbai,TRUE,Active,24 May 2022,,
,29aabf08-db27-11ec-98d5-cfc6f6db188e,Yogi Belleza - Bhiwandi,Yogi Developers,Mumbai,TRUE,Inactive,24 May 2022,,
,b392fb60-db25-11ec-bf90-07e2df223874,Siddartha Solitaire - Hosa Road,Siddartha Builders,Bengaluru,TRUE,Active,24 May 2022,,
,3273e4f2-db22-11ec-b411-e3397547e121,96 Tagore - Santacruz West,Notandas Realty,Mumbai,TRUE,Active,24 May 2022,,
,70d7417c-dc1b-11ec-b7b5-e38d168950bc,Aditya plaza - Malad West,Jet Build,Mumbai,TRUE,Inactive,25 May 2022,,
,40b3f894-dcf4-11ec-8414-336b464fd926,Om Sai Home - Bhiwandi,Infini Developers,Mumbai,TRUE,Active,26 May 2022,,
,dd41e6ba-dcf1-11ec-9074-739583a88258,Shivaalik park - New Bhiwandi,Sun realtors,Mumbai,TRUE,Active,26 May 2022,,
,b7351386-dcef-11ec-8527-8b14e1993eca,Laaman Industrial Park  - Thane,Laaman Developers,Mumbai,TRUE,Active,26 May 2022,https://youtu.be/Fy6mYeiqW-E,
,3f230566-dcee-11ec-a3a2-7b33f8ce5995,Jagdale Avesa - Thane West,Jagdale,Mumbai,TRUE,Inactive,26 May 2022,,
,bcc42ba0-dce2-11ec-8e6b-27cb6789c43b,Sky City - Virar West,Unique & Poonam Developers ,Mumbai,TRUE,Inactive,26 May 2022,https://youtu.be/44f7LklI1SI,
,afff4892-dce1-11ec-b9d8-2bcacc54445a,Hermes Paras 3 - Kalyani Nagar,Abhilasha Developers ,Pune,TRUE,Active,26 May 2022,,
,4d959546-dcc1-11ec-a8ce-b3283342a0eb,The Residency - Andheri West,Lak & Hanware Realty LLP,Mumbai,TRUE,Active,26 May 2022,,
,e146d7c2-dcbd-11ec-be72-734cbd791353,Divine Heights - Diva East,Patil Developers,Mumbai,TRUE,Active,26 May 2022,,
,8bbf8fc4-ddd5-11ec-8b55-2bc5621017f1,Parsh Elegance - Andheri West,Mr Manish Surana,Mumbai,TRUE,Inactive,27 May 2022,,
,f26eae48-ddd1-11ec-9a92-6f4afaeb73f3,Navanaami Lavender - Thanisandra Main Road,Navanaami projects Pvt.Ltd,Bengaluru,TRUE,Active,27 May 2022,,
,81ed2e46-ddcd-11ec-bd64-a7b9f80e7a4c,Chaitanya Nishigandh - Dadar West,Chaitanya Developer,Mumbai,TRUE,Active,27 May 2022,,
,43451cba-ddca-11ec-9c75-33ada4aabebb,Chaitanya Shreyas - Andheri West,Chaitanya Developer,Mumbai,TRUE,Active,27 May 2022,,
,f51914ee-ddc7-11ec-a683-a30e6f5dd388,Kanakia Paris - BKC,Kanakia,Mumbai,TRUE,Active,27 May 2022,,
,82083b2e-ddae-11ec-8d67-e3a257428abd,Empire Industrial Centrum - Ambernath,Empire Centrum,Mumbai,TRUE,Active,27 May 2022,,
,2829660a-dda9-11ec-8d33-b3f93bdaadea,Empire Centrum Residential - Ambernath,Empire Centrum,Mumbai,TRUE,Active,27 May 2022,,
,4eda35cc-dda4-11ec-9af1-7315ad0a2a64,CD GuruDev - Virar West,CD Builders and Developers,Mumbai,TRUE,Inactive,27 May 2022,,
