Story_transaction_id,Story Id,Top Up Amount,Done By,Top Up Date,Story Name,Remarks,rid
566,646,75000,Vaibhav Shinde,2022-03-30 0:00:00,Nambiar Bellezea - Bellandur,First Wallet Recharge,1
565,645,50000,Vaibhav Shinde,2022-03-30 0:00:00,Raunak Golden ticket - Kalyan,First Wallet Recharge,1
562,644,25000,Vaibhav Shinde,2022-03-30 0:00:00,Mauli Pride - Malad East,First Wallet Recharge,1
563,643,25000,Vaibhav Shinde,2022-03-30 0:00:00,Mauli Omkar LLB - Malad East		,First Wallet Recharge,1
2463,642,7200,Abigale Cardoz ,2022-09-03 0:00:00,Amorapolis - Dhanori,Others - Based on Approval,3
1649,642,4200,Abigale Cardoz ,2022-08-02 0:00:00,Amorapolis - Dhanori,Others - Based on Approval,2
560,642,100000,Vaibhav Shinde,2022-03-30 0:00:00,Amorapolis - Dhanori,First Wallet Recharge,1
1916,641,10000,Abigale Cardoz ,2022-08-03 0:00:00,Nirman Milestone - Pimpri Chinchwad,Others - Based on Approval,3
1137,641,100000,Vaibhav Shinde,2022-06-27 0:00:00,Nirman Milestone - Pimpri Chinchwad,Top-up by Developer,2
559,641,50000,Vaibhav Shinde,2022-03-30 0:00:00,Nirman Milestone - Pimpri Chinchwad,First Wallet Recharge,1
2067,640,300,Abigale Cardoz ,2022-08-04 0:00:00,Siyona Pethkar - Punawale 				,Others - Based on Approval,2
888,640,50000,Vaibhav Shinde,2022-06-02 0:00:00,Siyona Pethkar - Punawale 				,First Wallet Recharge,1
558,639,50000,Vaibhav Shinde,2022-03-30 0:00:00,Ira Insignia - Dombivali East,First Wallet Recharge,1
1249,638,4800,Abigale Cardoz ,2022-06-30 0:00:00,Codename Levelup Thane - Thane,Others - Based on Approval,3
1158,638,22200,Vaibhav Shinde,2022-06-28 0:00:00,Codename Levelup Thane - Thane,Others - Based on Approval,2
557,638,100000,Vaibhav Shinde,2022-03-29 0:00:00,Codename Levelup Thane - Thane,First Wallet Recharge,1
2459,637,300,Abigale Cardoz ,2022-09-03 0:00:00,Amber One - Thakurli East				,Others - Based on Approval,4
1647,637,1200,Abigale Cardoz ,2022-08-02 0:00:00,Amber One - Thakurli East				,Others - Based on Approval,3
1255,637,3900,Abigale Cardoz ,2022-06-30 0:00:00,Amber One - Thakurli East				,Others - Based on Approval,2
556,637,100000,Vaibhav Shinde,2022-03-29 0:00:00,Amber One - Thakurli East				,First Wallet Recharge,1
554,636,100000,Vaibhav Shinde,2022-03-29 0:00:00,Garden Avenue - K - Virar West,First Wallet Recharge,1
1613,635,6300,Abigale Cardoz ,2022-08-02 0:00:00,36 Allure Infra - Goregaon West,Others - Based on Approval,3
1145,635,14400,Vaibhav Shinde,2022-06-28 0:00:00,36 Allure Infra - Goregaon West,Others - Based on Approval,2
551,635,100000,Vaibhav Shinde,2022-03-29 0:00:00,36 Allure Infra - Goregaon West,First Wallet Recharge,1
2901,634,12300,Abigale Cardoz ,2022-09-06 0:00:00,Shikara Heights Phase 1 - Sion,Others - Based on Approval,4
2052,634,1200,Abigale Cardoz ,2022-08-04 0:00:00,Shikara Heights Phase 1 - Sion,Others - Based on Approval,3
1305,634,10500,Abigale Cardoz ,2022-06-30 0:00:00,Shikara Heights Phase 1 - Sion,Others - Based on Approval,2
550,634,500000,Vaibhav Shinde,2022-03-29 0:00:00,Shikara Heights Phase 1 - Sion,First Wallet Recharge,1
2744,633,300,Abigale Cardoz ,2022-09-06 0:00:00,Moraj Maa Shrishti - Khopoli,Others - Based on Approval,2
549,633,100000,Vaibhav Shinde,2022-03-28 0:00:00,Moraj Maa Shrishti - Khopoli,First Wallet Recharge,1
548,632,100000,Vaibhav Shinde,2022-03-28 0:00:00,Moraj Maa Smriti - Khopoli,First Wallet Recharge,1
2710,631,5100,Abigale Cardoz ,2022-09-05 0:00:00,Mangalmurti Sapphire - Thakurli East,Others - Based on Approval,4
1877,631,6600,Abigale Cardoz ,2022-08-03 0:00:00,Mangalmurti Sapphire - Thakurli East,Others - Based on Approval,3
1338,631,3900,Abigale Cardoz ,2022-07-01 0:00:00,Mangalmurti Sapphire - Thakurli East,Others - Based on Approval,2
547,631,50000,Vaibhav Shinde,2022-03-26 0:00:00,Mangalmurti Sapphire - Thakurli East,First Wallet Recharge,1
546,630,36000,Vaibhav Shinde,2022-03-26 0:00:00,Dada Maharaj Heights - Girgaon East,First Wallet Recharge,1
603,629,25000,Vaibhav Shinde,2022-04-06 0:00:00,Vaibhav Upavan Phase 1 - Sanjaynagar,First Wallet Recharge,1
545,628,75000,Vaibhav Shinde,2022-03-26 0:00:00,Unique Ivana - Miraroad East,First Wallet Recharge,1
3072,627,-15100,Abigale Cardoz ,2022-09-13 0:00:00,Codename Zen - Ghatkopar East,Other - 15100 Transferred to Codename 77 Crossroads,6
2529,627,1800,Abigale Cardoz ,2022-09-03 0:00:00,Codename Zen - Ghatkopar East,Others - Based on Approval,5
1717,627,2100,Abigale Cardoz ,2022-08-03 0:00:00,Codename Zen - Ghatkopar East,Others - Based on Approval,4
1384,627,-300,Vaibhav Shinde,2022-07-07 0:00:00,Codename Zen - Ghatkopar East,Others - Based on Approval,3
1160,627,4800,Vaibhav Shinde,2022-06-28 0:00:00,Codename Zen - Ghatkopar East,Others - Based on Approval,2
544,627,100000,Vaibhav Shinde,2022-03-26 0:00:00,Codename Zen - Ghatkopar East,First Wallet Recharge,1
2449,626,13500,Abigale Cardoz ,2022-09-03 0:00:00,Airoli Tower - Airoli,Others - Based on Approval,3
1071,626,1200,Vaibhav Shinde,2022-06-26 0:00:00,Airoli Tower - Airoli,Others - Based on Approval,2
543,626,100000,Vaibhav Shinde,2022-03-26 0:00:00,Airoli Tower - Airoli,First Wallet Recharge,1
2885,625,30300,Abigale Cardoz ,2022-09-06 0:00:00,Satyam Niranjani - Hadapsar,Others - Based on Approval,4
2033,625,6000,Abigale Cardoz ,2022-08-04 0:00:00,Satyam Niranjani - Hadapsar,Others - Based on Approval,3
1341,625,14100,Abigale Cardoz ,2022-07-01 0:00:00,Satyam Niranjani - Hadapsar,Others - Based on Approval,2
542,625,50000,Vaibhav Shinde,2022-03-26 0:00:00,Satyam Niranjani - Hadapsar,First Wallet Recharge,1
541,624,50000,Vaibhav Shinde,2022-03-26 0:00:00,Mims Northbrook - Hennur Road,First Wallet Recharge,1
540,623,50000,Vaibhav Shinde,2022-03-26 0:00:00,Mims Residency - Thanisandra Road,First Wallet Recharge,1
2076,622,1500,Abigale Cardoz ,2022-08-04 0:00:00,Solitaire Edge - Kandivali East,Others - Based on Approval,3
1238,622,7200,Abigale Cardoz ,2022-06-30 0:00:00,Solitaire Edge - Kandivali East,Others - Based on Approval,2
539,622,50000,Vaibhav Shinde,2022-03-26 0:00:00,Solitaire Edge - Kandivali East,First Wallet Recharge,1
2970,621,2700,Abigale Cardoz ,2022-09-06 0:00:00,Solitaire Aawas - Chembur West,Others - Based on Approval,5
2075,621,3300,Abigale Cardoz ,2022-08-04 0:00:00,Solitaire Aawas - Chembur West,Others - Based on Approval,4
1261,621,2700,Abigale Cardoz ,2022-06-30 0:00:00,Solitaire Aawas - Chembur West,Others - Based on Approval,3
1201,621,7500,Vaibhav Shinde,2022-06-28 0:00:00,Solitaire Aawas - Chembur West,Others - Based on Approval,2
538,621,50000,Vaibhav Shinde,2022-03-26 0:00:00,Solitaire Aawas - Chembur West,First Wallet Recharge,1
2690,620,900,Abigale Cardoz ,2022-09-05 0:00:00,Little Earth - Kiwale,Others - Based on Approval,3
1858,620,7200,Abigale Cardoz ,2022-08-03 0:00:00,Little Earth - Kiwale,Others - Based on Approval,2
537,620,100000,Vaibhav Shinde,2022-03-26 0:00:00,Little Earth - Kiwale,First Wallet Recharge,1
2773,618,300,Abigale Cardoz ,2022-09-06 0:00:00,Orion West - Santacruz West		,Others - Based on Approval,2
536,618,100000,Vaibhav Shinde,2022-03-26 0:00:00,Orion West - Santacruz West		,First Wallet Recharge,1
2500,617,7500,Abigale Cardoz ,2022-09-03 0:00:00,Basil Mondale - Mundhwa,Others - Based on Approval,3
1584,617,125000,Vaibhav Shinde,2022-07-30 0:00:00,Basil Mondale - Mundhwa,Top-up by Developer,2
535,617,150000,Vaibhav Shinde,2022-03-26 0:00:00,Basil Mondale - Mundhwa,First Wallet Recharge,1
1030,616,50000,Vaibhav Shinde,2022-06-21 0:00:00,Om Sai Sadan - Borivali West,Top up By Developer - 50K Transferred from Sudhanshu Aniraj tower,3
932,616,70000,Vaibhav Shinde,2022-06-06 0:00:00,Om Sai Sadan - Borivali West,Top up from Developer,2
534,616,30000,Vaibhav Shinde,2022-03-25 0:00:00,Om Sai Sadan - Borivali West,First Wallet Recharge,1
2347,615,-100000,Vaibhav Shinde,2022-08-23 0:00:00,Ace Courtyard - Thane West,Other - Correcetion,4
1223,615,28800,Abigale Cardoz ,2022-06-30 0:00:00,Ace Courtyard - Thane West,Others - Based on Approval,3
553,615,100000,Vaibhav Shinde,2022-03-29 0:00:00,Ace Courtyard - Thane West,Top up from Developer,2
533,615,100000,Vaibhav Shinde,2022-03-25 0:00:00,Ace Courtyard - Thane West,First Wallet Recharge,1
2878,614,8100,Abigale Cardoz ,2022-09-06 0:00:00,Sanjeevini Srushti - Whitefield,Others - Based on Approval,3
2026,614,3000,Abigale Cardoz ,2022-08-04 0:00:00,Sanjeevini Srushti - Whitefield,Others - Based on Approval,2
532,614,100000,Vaibhav Shinde,2022-03-25 0:00:00,Sanjeevini Srushti - Whitefield,First Wallet Recharge,1
531,613,200000,Vaibhav Shinde,2022-03-25 0:00:00,AL-ZASSZ BLISS - Manyata Tach Park,First Wallet Recharge,1
530,612,10000,Vaibhav Shinde,2022-03-25 0:00:00,Sobha Townpark - Hosur Road,First Wallet Recharge,1
2084,611,6000,Abigale Cardoz ,2022-08-04 0:00:00,Sudhanshu Aniraj Tower - Bhandup West,Others - Based on Approval,4
1029,611,-50000,Vaibhav Shinde,2022-06-21 0:00:00,Sudhanshu Aniraj Tower - Bhandup West,Other - 50k transfer to om sai sadan,3
1028,611,-100000,Vaibhav Shinde,2022-06-21 0:00:00,Sudhanshu Aniraj Tower - Bhandup West,Other - Outstanding,2
529,611,300000,Vaibhav Shinde,2022-03-25 0:00:00,Sudhanshu Aniraj Tower - Bhandup West,First Wallet Recharge,1
2458,610,4500,Abigale Cardoz ,2022-09-03 0:00:00,Ambe Smruti - Rasayani,Others - Based on Approval,4
1646,610,10200,Abigale Cardoz ,2022-08-02 0:00:00,Ambe Smruti - Rasayani,Others - Based on Approval,3
946,610,200000,Vaibhav Shinde,2022-06-08 0:00:00,Ambe Smruti - Rasayani,Top-up by Developer,2
528,610,30000,Vaibhav Shinde,2022-03-25 0:00:00,Ambe Smruti - Rasayani,First Wallet Recharge,1
527,609,50000,Vaibhav Shinde,2022-03-25 0:00:00,Raghav Nova - Kurla East,First Wallet Recharge,1
526,608,50000,Vaibhav Shinde,2022-03-25 0:00:00,Raghav Amara - Kurla East,First Wallet Recharge,1
2549,607,6300,Abigale Cardoz ,2022-09-03 0:00:00,Dream Pearl - Ulwe,Others - Based on Approval,4
1730,607,15600,Abigale Cardoz ,2022-08-03 0:00:00,Dream Pearl - Ulwe,Others - Based on Approval,3
1080,607,26700,Vaibhav Shinde,2022-06-26 0:00:00,Dream Pearl - Ulwe,Others - Based on Approval,2
525,607,100000,Vaibhav Shinde,2022-03-25 0:00:00,Dream Pearl - Ulwe,First Wallet Recharge,1
524,606,10000,Vaibhav Shinde,2022-03-25 0:00:00,Balaji Heights - Rasayani		,First Wallet Recharge,1
2781,605,3000,Abigale Cardoz ,2022-09-06 0:00:00,Palm Vista - Shilphata,Others - Based on Approval,6
1933,605,1500,Abigale Cardoz ,2022-08-03 0:00:00,Palm Vista - Shilphata,Others - Based on Approval,5
1269,605,1200,Abigale Cardoz ,2022-06-30 0:00:00,Palm Vista - Shilphata,Others - Based on Approval,4
1188,605,3300,Vaibhav Shinde,2022-06-28 0:00:00,Palm Vista - Shilphata,Others - Based on Approval,3
909,605,180000,Vaibhav Shinde,2022-06-04 0:00:00,Palm Vista - Shilphata,Top up from Developer,2
523,605,20000,Vaibhav Shinde,2022-03-24 0:00:00,Palm Vista - Shilphata,First Wallet Recharge,1
2437,604,11700,Abigale Cardoz ,2022-09-03 0:00:00,Aashray Aanand Phase- II - Ambernath East,Others - Based on Approval,4
1626,604,5400,Abigale Cardoz ,2022-08-02 0:00:00,Aashray Aanand Phase- II - Ambernath East,Others - Based on Approval,3
1150,604,6000,Vaibhav Shinde,2022-06-28 0:00:00,Aashray Aanand Phase- II - Ambernath East,Others - Based on Approval,2
522,604,30000,Vaibhav Shinde,2022-03-24 0:00:00,Aashray Aanand Phase- II - Ambernath East,First Wallet Recharge,1
2623,603,21300,Abigale Cardoz ,2022-09-04 0:00:00,Happy Homes - Rasayani,Others - Based on Approval,5
1264,603,1800,Abigale Cardoz ,2022-06-30 0:00:00,Happy Homes - Rasayani,Others - Based on Approval,4
1174,603,18900,Vaibhav Shinde,2022-06-28 0:00:00,Happy Homes - Rasayani,Others - Based on Approval,3
735,603,100000,Vaibhav Shinde,2022-05-02 0:00:00,Happy Homes - Rasayani,Top-up by Developer,2
552,603,100000,Vaibhav Shinde,2022-03-29 0:00:00,Happy Homes - Rasayani,First Wallet Recharge,1
1303,602,21900,Abigale Cardoz ,2022-06-30 0:00:00,Vasudev paradise - Mira Rod East,Others - Based on Approval,2
521,602,41000,Vaibhav Shinde,2022-03-24 0:00:00,Vasudev paradise - Mira Rod East,First Wallet Recharge,1
1829,601,300,Abigale Cardoz ,2022-08-03 0:00:00,Kalash Trove - Aundh,Others - Based on Approval,2
520,601,50000,Vaibhav Shinde,2022-03-24 0:00:00,Kalash Trove - Aundh,First Wallet Recharge,1
2626,600,27000,Abigale Cardoz ,2022-09-04 0:00:00,Haware IPSA - Ghatkopar East,Others - Based on Approval,4
1799,600,19000,Abigale Cardoz ,2022-08-03 0:00:00,Haware IPSA - Ghatkopar East,Others - Based on Approval,3
1175,600,15800,Vaibhav Shinde,2022-06-28 0:00:00,Haware IPSA - Ghatkopar East,Others - Based on Approval,2
519,600,400000,Vaibhav Shinde,2022-03-23 0:00:00,Haware IPSA - Ghatkopar East,First Wallet Recharge,1
2748,599,7000,Abigale Cardoz ,2022-09-06 0:00:00,Nandan Ace - Balewadi,Others - Based on Approval,3
1904,599,9000,Abigale Cardoz ,2022-08-03 0:00:00,Nandan Ace - Balewadi,Others - Based on Approval,2
518,599,500000,Vaibhav Shinde,2022-03-23 0:00:00,Nandan Ace - Balewadi,First Wallet Recharge,1
2101,598,83300,Vaibhav Shinde,2022-08-04 0:00:00,Aurigae Residency - Kandivali East			,Top up By Developer - 83300 Transferred from address 51,4
1684,598,13500,Abigale Cardoz ,2022-08-02 0:00:00,Aurigae Residency - Kandivali East			,Others - Based on Approval,3
899,598,100000,Vaibhav Shinde,2022-06-03 0:00:00,Aurigae Residency - Kandivali East			,Top up from Developer,2
649,598,30000,Vaibhav Shinde,2022-04-16 0:00:00,Aurigae Residency - Kandivali East			,First Wallet Recharge,1
517,597,30000,Vaibhav Shinde,2022-03-23 0:00:00,Shree Mahalaxmi Krupa - Khopoli,First Wallet Recharge,1
1009,596,-9700,Vaibhav Shinde,2022-06-16 0:00:00,Ekta Greenville -  Pathardi Nashik 			,Other - 9700 Transfer to Ekta Parkville,2
516,596,10000,Vaibhav Shinde,2022-03-23 0:00:00,Ekta Greenville -  Pathardi Nashik 			,First Wallet Recharge,1
2564,595,600,Abigale Cardoz ,2022-09-04 0:00:00,Ekta Tripolis - Goregaon West,Others - Based on Approval,3
1746,595,900,Abigale Cardoz ,2022-08-03 0:00:00,Ekta Tripolis - Goregaon West,Others - Based on Approval,2
515,595,20000,Vaibhav Shinde,2022-03-23 0:00:00,Ekta Tripolis - Goregaon West,First Wallet Recharge,1
514,594,20000,Vaibhav Shinde,2022-03-23 0:00:00,Ekta Verve - Khar West,First Wallet Recharge,1
513,593,20000,Vaibhav Shinde,2022-03-23 0:00:00,Ekta Trinity - Santacruz West,First Wallet Recharge,1
1236,592,7800,Abigale Cardoz ,2022-06-30 0:00:00,Ekta Parkville - Virar West,Others - Based on Approval,3
1010,592,9700,Vaibhav Shinde,2022-06-16 0:00:00,Ekta Parkville - Virar West,Top up By Developer - Wallet 9700 transferred from Greenville,2
512,592,30000,Vaibhav Shinde,2022-03-23 0:00:00,Ekta Parkville - Virar West,First Wallet Recharge,1
511,591,32400,Vaibhav Shinde,2022-03-23 0:00:00,Surana Heights - Dronagiri,First Wallet Recharge,1
2998,590,900,Abigale Cardoz ,2022-09-06 0:00:00,Suviam Pearl - Kalyan West,Others - Based on Approval,2
510,590,40000,Vaibhav Shinde,2022-03-22 0:00:00,Suviam Pearl - Kalyan West,First Wallet Recharge,1
509,589,100000,Vaibhav Shinde,2022-03-22 0:00:00,Parsn Pancharatna - Kurla East,First Wallet Recharge,1
648,588,100000,Vaibhav Shinde,2022-04-16 0:00:00,Space Greens - Panvel,First Wallet Recharge,1
2880,587,11400,Abigale Cardoz ,2022-09-06 0:00:00,Sarvam - Taloja Phase II,Others - Based on Approval,3
2028,587,6600,Abigale Cardoz ,2022-08-04 0:00:00,Sarvam - Taloja Phase II,Others - Based on Approval,2
508,587,100000,Vaibhav Shinde,2022-03-22 0:00:00,Sarvam - Taloja Phase II,First Wallet Recharge,1
2594,586,18000,Abigale Cardoz ,2022-09-04 0:00:00,Gawand Baug - Thane West,Others - Based on Approval,4
1773,586,9000,Abigale Cardoz ,2022-08-03 0:00:00,Gawand Baug - Thane West,Others - Based on Approval,3
1169,586,8700,Vaibhav Shinde,2022-06-28 0:00:00,Gawand Baug - Thane West,Others - Based on Approval,2
507,586,100000,Vaibhav Shinde,2022-03-22 0:00:00,Gawand Baug - Thane West,First Wallet Recharge,1
2828,585,11100,Abigale Cardoz ,2022-09-06 0:00:00,Radhe Krishna Residency - New Diva East,Others - Based on Approval,4
2187,585,250000,Vaibhav Shinde,2022-08-05 0:00:00,Radhe Krishna Residency - New Diva East,Top-up by Developer,3
1977,585,600,Abigale Cardoz ,2022-08-04 0:00:00,Radhe Krishna Residency - New Diva East,Others - Based on Approval,2
505,585,70000,Vaibhav Shinde,2022-03-22 0:00:00,Radhe Krishna Residency - New Diva East,First Wallet Recharge,1
2838,584,2000,Abigale Cardoz ,2022-09-06 0:00:00,Rama Barcode - Pimpri,Others - Based on Approval,3
1985,584,4000,Abigale Cardoz ,2022-08-04 0:00:00,Rama Barcode - Pimpri,Others - Based on Approval,2
647,584,300000,Vaibhav Shinde,2022-04-16 0:00:00,Rama Barcode - Pimpri,First Wallet Recharge,1
2621,583,5400,Abigale Cardoz ,2022-09-04 0:00:00,Guru Atman - Kalyan West,Others - Based on Approval,5
1792,583,4800,Abigale Cardoz ,2022-08-03 0:00:00,Guru Atman - Kalyan West,Others - Based on Approval,4
1172,583,300,Vaibhav Shinde,2022-06-28 0:00:00,Guru Atman - Kalyan West,Others - Based on Approval,3
1084,583,10500,Vaibhav Shinde,2022-06-26 0:00:00,Guru Atman - Kalyan West,Others - Based on Approval,2
504,583,100000,Vaibhav Shinde,2022-03-22 0:00:00,Guru Atman - Kalyan West,First Wallet Recharge,1
503,582,100000,Vaibhav Shinde,2022-03-22 0:00:00,Glory - Parel ,First Wallet Recharge,1
1810,581,300,Abigale Cardoz ,2022-08-03 0:00:00,Icon 51 - Vadgaonsheri,Others - Based on Approval,2
502,581,30000,Vaibhav Shinde,2022-03-22 0:00:00,Icon 51 - Vadgaonsheri,First Wallet Recharge,1
2434,580,300,Abigale Cardoz ,2022-09-03 0:00:00,Aakar Deep - Ghatkopar East,Others - Based on Approval,4
1622,580,2400,Abigale Cardoz ,2022-08-02 0:00:00,Aakar Deep - Ghatkopar East,Others - Based on Approval,3
1148,580,2400,Vaibhav Shinde,2022-06-28 0:00:00,Aakar Deep - Ghatkopar East,Others - Based on Approval,2
506,580,30000,Vaibhav Shinde,2022-03-22 0:00:00,Aakar Deep - Ghatkopar East,First Wallet Recharge,1
2891,579,11000,Abigale Cardoz ,2022-09-06 0:00:00,Sentosa Ekam - Punawale,Others - Based on Approval,3
2274,579,500000,Vaibhav Shinde,2022-08-17 0:00:00,Sentosa Ekam - Punawale,Top-up by Developer,2
501,579,100000,Vaibhav Shinde,2022-03-21 0:00:00,Sentosa Ekam - Punawale,First Wallet Recharge,1
3004,578,5100,Abigale Cardoz ,2022-09-06 0:00:00,TCG Cliff Garden - Hinjawadi Phase 3				,Others - Based on Approval,3
2112,578,3300,Abigale Cardoz ,2022-08-04 0:00:00,TCG Cliff Garden - Hinjawadi Phase 3				,Others - Based on Approval,2
500,578,100000,Vaibhav Shinde,2022-03-21 0:00:00,TCG Cliff Garden - Hinjawadi Phase 3				,First Wallet Recharge,1
499,577,100000,Vaibhav Shinde,2022-03-21 0:00:00,Allure - Ravet,First Wallet Recharge,1
2673,576,20400,Abigale Cardoz ,2022-09-05 0:00:00,Kohinoor Prime - Shahad West,Others - Based on Approval,4
1837,576,21300,Abigale Cardoz ,2022-08-03 0:00:00,Kohinoor Prime - Shahad West,Others - Based on Approval,3
1090,576,30600,Vaibhav Shinde,2022-06-26 0:00:00,Kohinoor Prime - Shahad West,Others - Based on Approval,2
861,576,300000,Vaibhav Shinde,2022-06-02 0:00:00,Kohinoor Prime - Shahad West,First Wallet Recharge,1
2484,575,9600,Abigale Cardoz ,2022-09-03 0:00:00,ARV Uthville - Kharadi,Others - Based on Approval,3
1665,575,4800,Abigale Cardoz ,2022-08-02 0:00:00,ARV Uthville - Kharadi,Others - Based on Approval,2
498,575,100000,Vaibhav Shinde,2022-03-19 0:00:00,ARV Uthville - Kharadi,First Wallet Recharge,1
1099,573,300,Vaibhav Shinde,2022-06-26 0:00:00,Manjari Arcade - Govandi West,Others - Based on Approval,2
497,573,30000,Vaibhav Shinde,2022-03-19 0:00:00,Manjari Arcade - Govandi West,First Wallet Recharge,1
2896,572,4800,Abigale Cardoz ,2022-09-06 0:00:00,Shaligram Sky - Kiwale,Others - Based on Approval,6
2275,572,-204400,Vaibhav Shinde,2022-08-17 0:00:00,Shaligram Sky - Kiwale,Other - Reversal,5
2199,572,204400,Vaibhav Shinde,2022-08-06 0:00:00,Shaligram Sky - Kiwale,Top up By Developer - Difference top up - Needs to be reverse,4
1025,572,100000,Vaibhav Shinde,2022-06-19 0:00:00,Shaligram Sky - Kiwale,Top up By Developer - 1L transferred from shaligram pavillian,3
894,572,100000,Vaibhav Shinde,2022-06-03 0:00:00,Shaligram Sky - Kiwale,Top up from Developer,2
874,572,100000,Vaibhav Shinde,2022-06-02 0:00:00,Shaligram Sky - Kiwale,First Wallet Recharge,1
1292,571,4200,Abigale Cardoz ,2022-06-30 0:00:00,Sky Annex - Chembur East,First Wallet Recharge,1
1104,570,6000,Vaibhav Shinde,2022-06-26 0:00:00,Odina - Chembur,Others - Based on Approval,2
496,570,30000,Vaibhav Shinde,2022-03-17 0:00:00,Odina - Chembur,First Wallet Recharge,1
1972,569,9000,Abigale Cardoz ,2022-08-04 0:00:00,Provident Capella - Whitefield,Others - Based on Approval,2
495,569,25000,Vaibhav Shinde,2022-03-17 0:00:00,Provident Capella - Whitefield,First Wallet Recharge,1
3116,568,50000,Vaibhav Shinde,2022-09-20 0:00:00,Arv Royale - Hadapsar Handewadi Road,Top up from Developer,4
2483,568,600,Abigale Cardoz ,2022-09-03 0:00:00,Arv Royale - Hadapsar Handewadi Road,Others - Based on Approval,3
1664,568,300,Abigale Cardoz ,2022-08-02 0:00:00,Arv Royale - Hadapsar Handewadi Road,Others - Based on Approval,2
891,568,50000,Vaibhav Shinde,2022-06-03 0:00:00,Arv Royale - Hadapsar Handewadi Road,First Wallet Recharge,1
494,567,100000,Vaibhav Shinde,2022-03-17 0:00:00,Infinity cube - Punawale,First Wallet Recharge,1
2647,566,4800,Abigale Cardoz ,2022-09-05 0:00:00,Infinity world - Punawale,Others - Based on Approval,3
1815,566,2700,Abigale Cardoz ,2022-08-03 0:00:00,Infinity world - Punawale,Others - Based on Approval,2
493,566,500000,Vaibhav Shinde,2022-03-17 0:00:00,Infinity world - Punawale,First Wallet Recharge,1
2729,565,11000,Abigale Cardoz ,2022-09-05 0:00:00,Miravet District - Ravet,Others - Based on Approval,4
2314,565,400000,Vaibhav Shinde,2022-08-21 0:00:00,Miravet District - Ravet,Top-up From Developer,3
1896,565,300,Abigale Cardoz ,2022-08-03 0:00:00,Miravet District - Ravet,Others - Based on Approval,2
492,565,500000,Vaibhav Shinde,2022-03-17 0:00:00,Miravet District - Ravet,First Wallet Recharge,1
2551,564,5700,Abigale Cardoz ,2022-09-03 0:00:00,Drushti Sapphire -Ghatkopar East,Others - Based on Approval,4
1733,564,1500,Abigale Cardoz ,2022-08-03 0:00:00,Drushti Sapphire -Ghatkopar East,Others - Based on Approval,3
1081,564,12000,Vaibhav Shinde,2022-06-26 0:00:00,Drushti Sapphire -Ghatkopar East,Others - Based on Approval,2
491,564,100000,Vaibhav Shinde,2022-03-16 0:00:00,Drushti Sapphire -Ghatkopar East,First Wallet Recharge,1
2531,563,900,Abigale Cardoz ,2022-09-03 0:00:00,Corporate Annexe - Goregaon East,Others - Based on Approval,4
1719,563,300,Abigale Cardoz ,2022-08-03 0:00:00,Corporate Annexe - Goregaon East,Others - Based on Approval,3
1335,563,900,Abigale Cardoz ,2022-07-01 0:00:00,Corporate Annexe - Goregaon East,Others - Based on Approval,2
490,563,25000,Vaibhav Shinde,2022-03-16 0:00:00,Corporate Annexe - Goregaon East,First Wallet Recharge,1
2859,562,1800,Abigale Cardoz ,2022-09-06 0:00:00,Sai Akshi - Bhandup West,Others - Based on Approval,4
2005,562,600,Abigale Cardoz ,2022-08-04 0:00:00,Sai Akshi - Bhandup West,Others - Based on Approval,3
1198,562,4500,Vaibhav Shinde,2022-06-28 0:00:00,Sai Akshi - Bhandup West,Others - Based on Approval,2
489,562,100000,Vaibhav Shinde,2022-03-16 0:00:00,Sai Akshi - Bhandup West,First Wallet Recharge,1
488,561,50000,Vaibhav Shinde,2022-03-16 0:00:00,The Universe - Mumbra,First Wallet Recharge,1
1745,560,900,Abigale Cardoz ,2022-08-03 0:00:00,Eastern Winds - Kurla East,Others - Based on Approval,4
1265,560,1500,Abigale Cardoz ,2022-06-30 0:00:00,Eastern Winds - Kurla East,Others - Based on Approval,3
1165,560,4500,Vaibhav Shinde,2022-06-28 0:00:00,Eastern Winds - Kurla East,Others - Based on Approval,2
487,560,50000,Vaibhav Shinde,2022-03-16 0:00:00,Eastern Winds - Kurla East,First Wallet Recharge,1
2919,559,5400,Abigale Cardoz ,2022-09-06 0:00:00,Webcity - Hennur Main Road,Others - Based on Approval,2
486,559,100000,Vaibhav Shinde,2022-03-16 0:00:00,Webcity - Hennur Main Road,First Wallet Recharge,1
2468,558,5500,Abigale Cardoz ,2022-09-03 0:00:00,Antaliea Homes - Kogilu Layout,Others - Based on Approval,3
1653,558,300,Abigale Cardoz ,2022-08-02 0:00:00,Antaliea Homes - Kogilu Layout,Others - Based on Approval,2
485,558,50000,Vaibhav Shinde,2022-03-16 0:00:00,Antaliea Homes - Kogilu Layout,First Wallet Recharge,1
1079,557,8100,Vaibhav Shinde,2022-06-26 0:00:00,Daisy Gardens - Ambernath,Others - Based on Approval,2
484,557,100000,Vaibhav Shinde,2022-03-15 0:00:00,Daisy Gardens - Ambernath,First Wallet Recharge,1
483,556,50000,Vaibhav Shinde,2022-03-14 0:00:00,Ambar - Shukrawar Peth,First Wallet Recharge,1
2428,555,2400,Abigale Cardoz ,2022-09-03 0:00:00,72 corp - Kurla West,Others - Based on Approval,3
1617,555,2100,Abigale Cardoz ,2022-08-02 0:00:00,72 corp - Kurla West,Others - Based on Approval,2
